no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value
-0.8813112666136022,-0.999707217092246,0.9962004831192838,-1.3827258665404463,-1.1578124859730694,-1.554623157285055,0.39719969661802235,-0.9858782988579929,-1.0728175728087044,-1.2044161639387845,-1.2935494236313236
1.4885139109339978,1.0002928686546901,-1.0038140082695195,1.1598584639241354,0.8772739603220377,-1.2049762867549931,-0.8159095735172606,-0.3097790725146903,2.1303529203613514,1.457188582844209,0.16307311551629952
-1.473767561000502,-0.999707217092246,0.9962004831192838,-0.09352817785417952,-0.18451027252758337,-0.15603567516480676,-1.6324254284160087,-0.11002248291325996,0.7575655661456132,-0.15957132532562585,0.03910523984416139
-1.473767561000502,-0.999707217092246,0.9962004831192838,-0.48744969384164993,-0.7375228938034277,-0.5056825456948688,-1.0200385372419476,-0.8629511667955743,0.13981125674853104,-0.038589291380944336,-0.2708144493361839
-0.2888549722267022,-0.999707217092246,-1.0038140082695195,0.6226927603048575,0.6671291642372169,0.8929049364253795,-0.9325546956456531,1.4726643423903805,-0.0661068463838297,0.8962718800097765,-0.42577429392635663
-0.2888549722267022,1.0002928686546901,0.9962004831192838,0.08552705668557975,-0.317233301633786,0.5432580658953174,-0.7400902441338053,0.3816860453364147,-0.7753803127286277,0.5773192450647071,-0.5187502006804602
0.8960576165470977,-0.999707217092246,0.9962004831192838,-0.8813712098291203,-0.6379806219737757,1.2425518069554415,-0.6875999391760287,-0.7400240347331556,-0.13474621409461662,-0.7204880281600584,-0.797677920942771
-1.473767561000502,-0.999707217092246,0.9962004831192838,-0.6306938814734574,-0.6822216316758433,1.2425518069554415,0.9046059778765301,-0.2175837234678763,-0.24914516027926148,-0.9074602624382025,-0.08486263582797675
-1.473767561000502,1.0002928686546901,0.9962004831192838,-1.5259700541722538,-1.4121982917599578,-1.2049762867549931,-0.4718064632385024,-1.078073647904807,-0.9584186266240595,-1.3583932980501974,-1.3865253303854272
0.8960576165470977,-0.999707217092246,-1.0038140082695195,-0.9171822567370722,-1.0803907189944513,-0.15603567516480676,-0.04021951136344985,-0.6324627941785393,-0.7982601019655567,-0.5775092607708893,-0.6427180763525984
0.30360132216019775,-0.999707217092246,0.9962004831192838,-0.09352817785417952,-0.5605588549951576,-1.2049762867549931,-1.3466448792014467,0.2433930217661937,0.025412310563886178,0.14838294289719983,-0.45676626284439115
-1.473767561000502,1.0002928686546901,0.9962004831192838,0.6943148541207613,0.6339484069606662,1.5921986774855037,-1.2766578059244111,0.6582720924768567,1.3295602970688374,0.6543078121204134,0.38001689794254123
-0.8813112666136022,-0.999707217092246,0.9962004831192838,-1.0604264443688796,-0.8260049132075628,0.8929049364253795,-1.5857673795646516,-0.38660853005370194,-1.0270579943348466,-1.1494243303275655,-0.8286698898608056
-0.2888549722267022,1.0002928686546901,0.9962004831192838,-1.2036706320006871,-1.1135714762710018,1.2425518069554415,-1.6207609162031693,-0.8475852752877719,-0.5008228418854801,-1.1054308634385905,-1.0766056412050817
-0.2888549722267022,-0.999707217092246,0.9962004831192838,-0.8455601629211685,-0.6269203695482588,-0.15603567516480676,-0.9617159761777513,-0.7400240347331556,-0.7982601019655567,-0.7754798617712773,-0.9836297344509782
-0.8813112666136022,-0.999707217092246,0.9962004831192838,-1.1678595850927351,-0.9808484471647992,0.19361119536525534,0.8754446973444319,-0.5095356621161207,-1.0956973620456334,-1.2484096308277595,-0.7047020141886674
-0.8813112666136022,1.0002928686546901,-1.0038140082695195,0.7301259010287131,0.9215149700241053,0.19361119536525534,0.9862575633664049,-0.17148604894446928,1.6269975571489141,0.7972865795095826,0.7209285560409211
1.4885139109339978,1.0002928686546901,-1.0038140082695195,0.4794485726730502,0.7887919409179026,0.19361119536525534,1.0329156122177618,-1.078073647904807,0.940603880041045,0.9842588137877267,0.2560490222704031
-1.473767561000502,1.0002928686546901,-1.0038140082695195,-0.738127022197313,-0.9587279423137655,-1.554623157285055,0.07642561076494273,0.19729534724278672,-0.36354410646390634,-0.9294569958826902,-1.0146217033690128
-1.473767561000502,-0.999707217092246,-1.0038140082695195,0.8733700886605206,1.0984790088323755,0.5432580658953174,1.6219734789661444,2.0719341111946714,1.4668390324904113,0.19237640978617493,1.7746554992540953
-1.473767561000502,-0.999707217092246,-1.0038140082695195,-1.0962374912768316,-0.9919086995903161,0.5432580658953174,0.08225786687136236,-1.1395372139360163,-0.7296207342547698,-1.072435763271859,-1.1385895790411509
1.4885139109339978,-0.999707217092246,0.9962004831192838,-1.5259700541722538,-1.4785598063130592,-0.5056825456948688,1.645302503391823,-1.1088054309204116,-0.8897792589132726,-1.3803900314946849,-1.4175172993034617
0.8960576165470977,-0.999707217092246,0.9962004831192838,-0.021906084038275812,0.4901651254289467,1.2425518069554415,0.0705933546585231,0.904126356601694,-0.13474621409461662,-0.08258275826991944,-0.11585460474601128
0.30360132216019775,1.0002928686546901,-1.0038140082695195,0.15714915050148345,0.11411654296137257,1.2425518069554415,1.0445801244306012,-0.43270620457710895,1.3066805078319086,0.016402542230274538,0.3490249290245067
1.4885139109339978,-0.999707217092246,0.9962004831192838,-1.2752927258165907,-1.1356919811220356,-0.855329416224931,0.1114191474034605,-0.6324627941785393,-0.9126590481502016,-1.3143998311612222,-1.262557454713289
-0.8813112666136022,-0.999707217092246,-1.0038140082695195,-1.3827258665404463,-1.301595767504789,1.5921986774855037,0.6888125019390038,-0.6785604687019463,-0.7982601019655567,-1.3913883982169286,-1.262557454713289
0.8960576165470977,1.0002928686546901,-1.0038140082695195,-0.4516386469336981,-0.029666738570346962,1.5921986774855037,-0.996709512816269,-0.15612015743666696,-0.3406643172269774,-0.3245468261592825,-0.7666859520247364
0.30360132216019775,1.0002928686546901,-1.0038140082695195,-0.6665049283814092,-0.6601011268248095,0.5432580658953174,-0.9092256712199746,-0.6478286856863417,-0.8897792589132726,-0.8744651622714712,-0.14684657366404583
1.4885139109339978,-0.999707217092246,-1.0038140082695195,0.515259619581002,0.0919960381103388,0.5432580658953174,-0.903393415113555,-0.9858782988579929,0.6660464091978974,0.8742751465652889,0.9068803695491283
1.4885139109339978,-0.999707217092246,-1.0038140082695195,0.4436375257650983,0.5897073972585987,0.5432580658953174,-0.4893032315577613,-0.4941697706083183,-0.31778452799004836,0.34635354389758777,1.2787839965655428
0.8960576165470977,1.0002928686546901,-1.0038140082695195,0.9091811355684725,0.3795626011737778,1.2425518069554415,1.0504123805370207,0.2433930217661937,0.13981125674853104,0.005404175508030765,1.5577117168278536
1.4885139109339978,-0.999707217092246,-1.0038140082695195,0.12133810359353162,0.5012253778544636,1.5921986774855037,-1.025870793348367,-0.15612015743666696,1.1465219831734057,0.06039600911924964,0.7209285560409211
-0.2888549722267022,1.0002928686546901,0.9962004831192838,-0.057717130946227664,-0.15132951525103272,-1.554623157285055,-0.07521304800196763,0.3663201538286124,-0.8211398912024858,-0.5775092607708893,0.6279526492868175
-0.2888549722267022,1.0002928686546901,-1.0038140082695195,-0.7023159752893611,-0.6822216316758433,1.5921986774855037,1.7094573205624388,-0.38660853005370194,0.13981125674853104,-0.8854635289937149,-0.3018064182542185
-0.8813112666136022,1.0002928686546901,0.9962004831192838,0.013904962869676045,0.5675868924075649,1.2425518069554415,0.9221027461957889,0.6582720924768567,-0.36354410646390634,-0.1925664254923572,-0.5497421695984948
-0.8813112666136022,1.0002928686546901,-1.0038140082695195,1.5895910268195577,0.5344061351310142,0.8929049364253795,1.499496100731332,2.671203879998963,-1.1414569405194912,2.2600693535680043,0.38001689794254123
1.4885139109339978,-0.999707217092246,-1.0038140082695195,-0.5232607407496018,-0.8260049132075628,0.8929049364253795,1.3478574419644218,-0.07929069989765529,-0.8440196804394147,-0.5665108940486455,-0.6427180763525984
-0.2888549722267022,-0.999707217092246,-1.0038140082695195,0.013904962869676045,0.4348638633013623,-0.5056825456948688,-0.8275740857300997,0.8733945735860894,0.025412310563886178,0.13738457617495606,0.8139044627950247
-0.2888549722267022,-0.999707217092246,0.9962004831192838,-0.1293392247621314,0.11411654296137257,0.19361119536525534,1.1845542709846721,-0.801487600764365,0.09405167827467309,-0.038589291380944336,0.5349767425327139
-0.8813112666136022,1.0002928686546901,0.9962004831192838,1.732835214451365,1.1648405233854768,-1.554623157285055,-1.5099480501811964,1.2421759697733454,3.159943436023155,1.5781706167888905,2.115567157352475
-0.8813112666136022,-0.999707217092246,-1.0038140082695195,0.6943148541207613,0.6450086593861831,1.5921986774855037,-0.26184524340739573,1.4419325593747758,0.3686091491178207,-0.060586024825431885,0.19406508443433404
-0.8813112666136022,-0.999707217092246,0.9962004831192838,-1.45434796035635,-1.2684150102282383,0.5432580658953174,1.1612252465589936,-0.8475852752877719,-1.0956973620456334,-1.2484096308277595,-1.1075976101231164
-0.2888549722267022,1.0002928686546901,-1.0038140082695195,-1.0962374912768316,-1.202053495675137,0.8929049364253795,-0.5942838414733146,-0.3712426385458996,-1.0956973620456334,-1.0394406631051278,-0.6737100452706329
0.8960576165470977,1.0002928686546901,-1.0038140082695195,1.3747247453718465,0.6560689118117,-0.855329416224931,0.1872384767869157,-0.5095356621161207,-1.0956973620456334,1.171231048065871,0.38001689794254123
0.8960576165470977,1.0002928686546901,0.9962004831192838,0.4794485726730502,0.35744209632274404,0.8929049364253795,-1.626593172309589,1.5648596914371944,-0.31778452799004836,-0.1375745918811383,1.0308482452212664
-1.473767561000502,1.0002928686546901,0.9962004831192838,1.3031026515559427,0.3906228535992947,-0.15603567516480676,-1.4749545135426787,-0.9705124073501906,-0.7296207342547698,1.7101510174558159,0.9998562763032319
-0.8813112666136022,1.0002928686546901,-1.0038140082695195,1.016614276292328,1.5630096107040847,-1.554623157285055,1.0037543316856636,1.549493799929392,1.7871560818074168,0.5773192450647071,-0.3018064182542185
-0.8813112666136022,1.0002928686546901,-1.0038140082695195,1.0524253232002798,1.3971058243213315,-0.855329416224931,0.39719969661802235,-0.23294961497567862,1.741396503333559,0.8082849462318263,1.526719747909819
0.8960576165470977,1.0002928686546901,-1.0038140082695195,0.8375590417525687,0.30214083419515964,-0.855329416224931,-1.2533287814987326,0.904126356601694,1.672757135622772,0.7972865795095826,-0.08486263582797675
0.8960576165470977,-0.999707217092246,0.9962004831192838,-0.9171822567370722,-0.7485831462289446,0.19361119536525534,0.9454317706214674,-0.18685194045227163,-0.8440196804394147,-0.7424847616045459,-1.0456136722870473
-1.473767561000502,-0.999707217092246,0.9962004831192838,0.5868817133969058,0.04775502840827124,0.8929049364253795,0.9862575633664049,-1.1088054309204116,-0.7296207342547698,1.1932277815103585,-0.36379035609028754
0.30360132216019775,-0.999707217092246,0.9962004831192838,-0.30839445930189063,0.02563452355723747,-0.5056825456948688,-1.3816384158399646,0.3663201538286124,0.07117188903774412,0.03839927567476209,0.19406508443433404
-0.2888549722267022,-0.999707217092246,-1.0038140082695195,0.12133810359353162,-0.29511279678275226,-1.2049762867549931,0.134748171829139,1.0577852716797174,-0.4779430526485512,-0.3685402930482576,0.13208114659826498
-0.2888549722267022,-0.999707217092246,0.9962004831192838,0.08552705668557975,-0.029666738570346962,-0.855329416224931,-0.5534580487283772,0.47388139438322874,-0.660981366543983,0.2033747765084187,-0.5497421695984948
1.4885139109339978,1.0002928686546901,-1.0038140082695195,1.5537799799116059,2.392528542617851,1.5921986774855037,1.7036250644560191,0.9809558141407058,2.6565880728107176,0.4563372111200255,1.2168000587294736
0.30360132216019775,-0.999707217092246,-1.0038140082695195,1.3747247453718465,0.4348638633013623,-0.855329416224931,1.2137155515167704,-0.801487600764365,2.633708283573789,1.6221640836778657,1.6816795924999917
-0.8813112666136022,1.0002928686546901,-1.0038140082695195,-0.8455601629211685,-0.6379806219737757,1.2425518069554415,0.6129931725555486,-0.340510855530295,-0.615221788070125,-0.9624520960494214,-0.797677920942771
-0.8813112666136022,1.0002928686546901,0.9962004831192838,1.1956695108320872,1.054237999130308,1.2425518069554415,0.5779996359170309,2.3792519413507183,1.8786752387551329,1.9301183519006913,2.2395350330246133
0.30360132216019775,1.0002928686546901,-1.0038140082695195,-0.4158276000257462,-0.36147431133585356,-0.855329416224931,0.047264330232844584,-0.1407542659288646,0.2313304136962469,-0.6984912947155708,-0.9216457966149092
0.8960576165470977,1.0002928686546901,0.9962004831192838,0.9091811355684725,0.954695727300656,0.8929049364253795,1.7327863449881173,-0.5863651196551323,-0.11186642485768765,0.027400908952518316,0.4420008357786103
0.8960576165470977,1.0002928686546901,0.9962004831192838,-0.38001655311779436,-0.46101658316550553,-0.5056825456948688,1.1203994538140563,-1.078073647904807,-0.0661068463838297,-0.5335157938819142,-0.6117261074345638
-1.473767561000502,-0.999707217092246,0.9962004831192838,-0.2009613185780351,-0.3282935540593029,1.5921986774855037,-1.6790834772673655,0.5660767434300428,0.002532521326957207,-0.2695549925480636,-0.797677920942771
1.4885139109339978,1.0002928686546901,0.9962004831192838,-0.5590717876575536,-0.6269203695482588,-1.2049762867549931,0.37970292829876345,0.30485658779740304,-1.0270579943348466,-0.8084749619380086,0.07009720876219591
-0.2888549722267022,-0.999707217092246,-1.0038140082695195,0.9808032293843761,0.7777316884923857,-0.15603567516480676,0.7937931118545571,0.33558837081300774,-0.08898663562075868,0.8632767798430452,0.596960680368783
-1.473767561000502,-0.999707217092246,0.9962004831192838,1.5537799799116059,2.315106775639233,-0.15603567516480676,0.09392237908420162,2.102665894210276,-0.27202494951619044,1.3472049156217714,1.2787839965655428
0.8960576165470977,1.0002928686546901,-1.0038140082695195,1.6970241675434132,1.4966480961509834,-0.855329416224931,1.0445801244306012,1.3958348848513686,0.5516474630132525,1.6001673502333782,1.8986233749262333
0.30360132216019775,-0.999707217092246,-1.0038140082695195,1.1598584639241354,0.28002032934412585,0.8929049364253795,1.4528380518799753,0.45851550287542636,-0.8897792589132726,0.39034701078656286,0.2870409911884377
0.30360132216019775,1.0002928686546901,0.9962004831192838,0.515259619581002,0.3353215914717103,1.5921986774855037,-1.1308514032639205,0.44314961136762404,-0.5008228418854801,0.676304545564901,0.5349767425327139
-0.2888549722267022,1.0002928686546901,-1.0038140082695195,-0.48744969384164993,-0.18451027252758337,-1.2049762867549931,1.2895348809002256,-0.43270620457710895,-0.7753803127286277,-0.12657622515889452,0.10108917768023046
-0.2888549722267022,1.0002928686546901,0.9962004831192838,1.3031026515559427,0.5233458827054973,-0.15603567516480676,1.3420251858580021,-0.002461242358643623,1.2609209293580506,0.5553225116202195,1.061840214139301
0.8960576165470977,1.0002928686546901,0.9962004831192838,-0.23677236548598696,-0.018606486144830077,0.19361119536525534,-0.8159095735172606,-0.27904728949908564,-0.9584186266240595,-0.4125337599372327,-0.797677920942771
0.30360132216019775,-0.999707217092246,-1.0038140082695195,-1.3111037727245427,-1.290535515079272,0.8929049364253795,-1.3641416475207055,-0.755389926240958,-0.638101577307054,-1.3473949313279536,-1.0456136722870473
0.30360132216019775,1.0002928686546901,-1.0038140082695195,0.6943148541207613,0.35744209632274404,1.2425518069554415,1.3886832347093592,-0.7246581432253533,0.6660464091978974,0.027400908952518316,0.22505705335236859
-1.473767561000502,-0.999707217092246,-1.0038140082695195,0.5510706664889539,0.0035140187062036978,1.2425518069554415,-0.5942838414733146,-0.9244147328267837,0.43724851682860766,-0.07158439154767567,1.340767934401612
0.8960576165470977,1.0002928686546901,0.9962004831192838,1.3747247453718465,1.319684057342713,1.2425518069554415,-1.375806159733545,0.04363643216476338,1.0550028262256899,1.1272375811768958,2.394494877614786
-0.2888549722267022,1.0002928686546901,-1.0038140082695195,-1.740836335619965,-1.5891623305682279,-0.855329416224931,-1.5216125623940355,-1.1395372139360163,-1.1414569405194912,-1.622354099384048,-1.5104932060575653
-1.473767561000502,1.0002928686546901,0.9962004831192838,-0.38001655311779436,-0.5384383501441238,-1.2049762867549931,1.283702624793806,0.5507108519222403,-0.8668994696763437,0.005404175508030765,-0.735693983106702
-0.2888549722267022,-0.999707217092246,0.9962004831192838,-1.5259700541722538,-1.3237162723558227,-0.15603567516480676,-0.08687756021480689,-1.1549031054438186,-1.0956973620456334,-1.4353818651059038,-1.324541392549358
0.30360132216019775,1.0002928686546901,0.9962004831192838,0.8017479948446169,0.5344061351310142,1.2425518069554415,0.7063092702582626,1.2268100782655431,1.1236421939364767,0.8632767798430452,1.4957277789917844
1.4885139109339978,1.0002928686546901,-1.0038140082695195,0.26458229122533905,0.25789982449309207,-0.15603567516480676,0.700477014151843,-0.2636813979912833,-0.7067409450178409,-0.30255009271479494,-0.5807341385165293
0.30360132216019775,1.0002928686546901,0.9962004831192838,-1.5617811010802056,-1.500680311164093,1.2425518069554415,-1.7257415261187226,-1.0627077563970047,-1.0270579943348466,-1.4463802318281476,-1.3555333614673926
1.4885139109339978,1.0002928686546901,-1.0038140082695195,-1.5617811010802056,-1.5228008160151267,-1.2049762867549931,-1.4866190257555179,-0.9244147328267837,-0.9584186266240595,-1.3803900314946849,-1.4485092682214962
-1.473767561000502,-0.999707217092246,0.9962004831192838,-1.5975921479881574,-1.4232585441854746,-1.2049762867549931,-1.6324254284160087,-0.9090488413189813,-0.9584186266240595,-1.413385131661416,-1.324541392549358
0.30360132216019775,1.0002928686546901,0.9962004831192838,1.267291604647991,1.8616364261930407,-1.2049762867549931,-0.5942838414733146,0.5968085264456474,-0.3864238957008353,0.3793486440643191,-0.02287869799190768
-0.2888549722267022,-0.999707217092246,0.9962004831192838,1.2314805577400392,1.1537802709599598,0.8929049364253795,0.6713157336197448,0.5968085264456474,2.2447518665459962,0.22537150995290625,0.22505705335236859
-0.8813112666136022,1.0002928686546901,0.9962004831192838,0.6226927603048575,-0.1623897676765496,-0.15603567516480676,1.6336379911789838,-1.078073647904807,-0.5465824203593381,0.7532931126206075,0.5659687114507485
-0.8813112666136022,-0.999707217092246,0.9962004831192838,1.732835214451365,2.093901727128895,0.5432580658953174,-1.3291481108821879,2.594374422459951,0.4830080953024656,1.556173883344403,0.38001689794254123
0.30360132216019775,1.0002928686546901,0.9962004831192838,1.3389136984638947,1.2201417855130612,1.5921986774855037,1.5519864056891088,1.8107139555620317,1.100762404699548,1.3802000157885026,2.3325109397787167
-0.2888549722267022,1.0002928686546901,0.9962004831192838,-1.0604264443688796,-0.9255471850372148,0.19361119536525534,1.1437284782397348,-0.2175837234678763,-0.7067409450178409,-0.8744651622714712,-0.797677920942771
-0.8813112666136022,-0.999707217092246,0.9962004831192838,1.5895910268195577,2.237685008660615,0.5432580658953174,-0.9325546956456531,-1.0934395394126093,-0.8668994696763437,0.5553225116202195,2.6424306289590622
0.30360132216019775,1.0002928686546901,-1.0038140082695195,1.482157886095702,0.4791048730034298,0.19361119536525534,0.8346189045994945,1.6570550404840083,1.1236421939364767,0.47833394456451306,2.704414566795131
-1.473767561000502,1.0002928686546901,-1.0038140082695195,0.4436375257650983,0.4901651254289467,-0.855329416224931,-1.014206281135528,1.2882736442967524,1.2380411401211215,-0.20356479221460097,0.2870409911884377
-0.8813112666136022,-0.999707217092246,0.9962004831192838,0.08552705668557975,-0.40571532103792113,0.5432580658953174,1.4528380518799753,-0.9551465158423883,-0.31778452799004836,-0.04958765810318811,0.22505705335236859
0.30360132216019775,1.0002928686546901,0.9962004831192838,1.1598584639241354,1.1869610282365106,-0.5056825456948688,0.5663351237041916,1.0577852716797174,1.6498773463858432,0.918268613454264,0.6589446182048521
-0.2888549722267022,1.0002928686546901,0.9962004831192838,-0.4158276000257462,-0.42783582588895486,0.19361119536525534,-0.48347097545134166,-0.6785604687019463,-1.1414569405194912,-0.5225174271596704,-0.11585460474601128
0.8960576165470977,1.0002928686546901,-1.0038140082695195,0.5510706664889539,1.131659766108926,0.19361119536525534,0.134748171829139,0.258758913273996,-0.3406643172269774,0.5223274114534882,0.7829124938769902
-0.8813112666136022,-0.999707217092246,0.9962004831192838,-1.6692142418040612,-1.6002225829937449,-0.15603567516480676,1.0970704293883777,-1.0012441903657954,-1.0956973620456334,-1.4903736987171226,-1.3865253303854272
0.30360132216019775,-0.999707217092246,0.9962004831192838,1.3747247453718465,2.237685008660615,0.5432580658953174,-1.1366836593703402,2.2716907007961016,0.6202868307240395,1.2372212483993335,0.2870409911884377
-0.2888549722267022,1.0002928686546901,-1.0038140082695195,1.6612131206354614,1.6625518825337366,0.5432580658953174,0.9920898194728245,2.4868131819053345,1.9701943957028487,1.2372212483993335,0.7829124938769902
-1.473767561000502,1.0002928686546901,0.9962004831192838,1.5537799799116059,1.3086238049171963,-0.15603567516480676,-0.3668258533229491,-0.47880387910051597,-0.7525005234916988,2.0511003858453725,-0.053870666909942216
0.8960576165470977,-0.999707217092246,-1.0038140082695195,0.15714915050148345,-0.39465506861240424,0.19361119536525534,-0.728425731920966,-0.8783170583033766,-0.592341998833196,0.5443241448979758,0.19406508443433404
-1.473767561000502,1.0002928686546901,-1.0038140082695195,-1.5617811010802056,-1.5228008160151267,0.5432580658953174,0.2338965256382727,-0.8629511667955743,-0.9812984158609885,-1.4023867649391724,-1.262557454713289
